Wall time,Step,Value
1701836129.6029005,15,9.785317420959473
1701836139.4684768,72,7.124288082122803
1701836142.6493564,91,7.104387283325195
1701836143.7209032,97,6.564219951629639
1701836145.976479,110,6.713950157165527
1701836149.3353522,129,6.531118869781494
1701836153.493317,152,6.409224033355713
1701836158.595089,181,6.151144504547119
1701836164.7683942,216,6.355586051940918
1701836167.2533562,230,6.497251510620117
1701836172.0020163,258,6.004051685333252
1701836176.2177098,282,6.191073417663574
1701836180.4721272,306,6.673666000366211
1701836181.5837033,313,6.843115329742432
1701836187.5473127,348,6.5458574295043945
1701836191.210646,369,6.525688171386719
1701836198.5504053,411,6.31252908706665
1701836202.6000566,434,6.078873634338379
1701836207.5397885,460,6.5698323249816895
1701836222.5012877,543,6.177164077758789
1701836223.2564833,547,6.2129716873168945
1701836233.2960734,601,6.100863456726074
1701836234.8740013,610,6.126742839813232
1701836235.2353954,612,5.9596357345581055
1701836238.0217032,629,5.798831462860107
1701836241.596934,649,6.0090861320495605
1701836253.1044004,713,5.974480152130127
1701836255.554479,727,6.17643404006958
1701836256.1098797,730,5.87385892868042
1701836262.9178314,769,5.9888739585876465
1701836267.949641,795,6.856980323791504
1701836283.7843993,884,6.531808853149414
1701836285.2714627,892,6.206404209136963
1701836296.1111572,955,6.723222732543945
1701836297.8930616,965,6.179271697998047
1701836298.60687,969,6.465289115905762
1701836301.8555336,987,5.6967315673828125
1701836325.012885,1114,6.105445861816406
1701836333.5877924,1162,6.040939807891846
1701836339.359464,1194,6.066240310668945
1701836342.9856904,1214,6.567595958709717
1701836354.5217364,1277,6.1031646728515625
1701836366.4566686,1344,5.3302130699157715
1701836374.4491982,1389,4.971072673797607
1701836384.285139,1444,5.799072742462158
1701836405.34059,1562,5.917555332183838
1701836406.0911024,1566,5.36768102645874
1701836411.8054042,1598,6.2350382804870605
1701836426.1928992,1677,5.2825727462768555
1701836433.388611,1718,6.138241767883301
1701836462.3614676,1879,6.088591575622559
1701836465.9693623,1898,5.809206962585449
1701836470.4437528,1923,6.197851657867432
1701836472.4651031,1935,6.131224155426025
1701836478.0160625,1967,6.180775165557861
1701836481.524051,1986,6.027231693267822
1701836491.8810983,2040,6.185209274291992
1701836505.881734,2117,5.859145641326904
1701836513.765056,2162,5.657516002655029
1701836521.3453906,2203,5.726410865783691
1701836527.2296488,2235,5.312821388244629
1701836541.1742525,2313,5.182882785797119
1701836541.76315,2316,5.690260887145996
1701836542.1243987,2318,5.2662672996521
1701836556.0738726,2395,5.8068013191223145
1701836565.1020179,2447,5.3545756340026855
1701836568.905984,2469,5.188729286193848
1701836579.302151,2526,5.642629623413086
1701836580.4194117,2532,6.30190896987915
1701836586.7435417,2567,6.338557243347168
1701836591.3787723,2593,5.413055419921875
1701836598.3280578,2631,6.020661354064941
1701836600.7365584,2644,6.378042697906494
1701836613.367266,2713,5.761991024017334
1701836620.5595548,2752,5.761721611022949
1701836623.550548,2769,5.929455280303955
1701836627.9944053,2793,5.768619537353516
1701836636.701057,2841,5.676115036010742
1701836637.9827788,2848,5.87014627456665
1701836645.2775927,2888,5.827877998352051
1701836645.4586012,2889,5.73043155670166
1701836673.2274148,3040,5.588464736938477
1701836677.3595302,3065,5.9606475830078125
1701836684.3114848,3105,6.048751354217529
1701836688.351679,3128,6.013620376586914
1701836694.1480095,3160,5.742767333984375
1701836714.6493366,3279,5.392867088317871
1701836716.1480515,3288,5.364645957946777
1701836722.9386606,3328,5.6953864097595215
1701836724.207862,3335,5.725881099700928
1701836729.7256925,3367,5.512786865234375
1701836738.7798092,3419,5.638421535491943
1701836739.7627122,3425,5.082060813903809
1701836742.6867533,3442,5.374516010284424
1701836760.6228623,3551,4.68118953704834
1701836761.2494256,3555,5.374706268310547
1701836762.17965,3561,5.463424205780029
1701836766.8157566,3589,5.548916816711426
1701836769.4871728,3605,5.856042861938477
1701836804.1564085,3808,5.4993696212768555
1701836804.5374987,3810,5.519143581390381
1701836806.4888763,3821,5.942459583282471
1701836809.2027051,3837,4.978379726409912
1701836819.8047576,3899,4.939631462097168
1701836824.6067727,3925,5.956232070922852
1701836832.1768382,3966,6.051821708679199
1701836842.8398054,4022,5.253451824188232
1701836843.2976189,4025,5.159069538116455
1701836850.8798857,4068,5.941581726074219
1701836863.670575,4141,5.521469593048096
1701836870.2587056,4178,5.22868013381958
1701836873.9620235,4199,5.7629265785217285
1701836899.6401098,4342,5.26755952835083
1701836908.918556,4396,6.126755714416504
1701836923.240983,4477,5.537158489227295
1701836930.8006797,4521,5.364232540130615
1701836938.528961,4565,5.21168851852417
1701836951.202092,4638,5.323974132537842
1701836952.0481758,4644,5.734984874725342
1701836952.2642255,4645,5.645750045776367
1701836967.235219,4731,5.484310626983643
1701836969.0320947,4741,5.633294105529785
1701836969.668049,4745,5.009318828582764
1701836984.4973023,4831,5.579298973083496
1701836990.4626708,4866,5.261739253997803
1701837007.5049183,4962,5.605252265930176
1701837018.6740608,5021,4.9096879959106445
1701837019.7764952,5028,5.473194599151611
1701837024.6194463,5056,5.386312007904053
1701837029.5913968,5086,6.025421619415283
1701837033.9705384,5111,5.37705135345459
1701837042.4330077,5159,5.439716339111328
1701837069.2076638,5307,5.117230415344238
1701837090.91925,5429,5.4974775314331055
1701837098.582478,5471,4.429330825805664
1701837105.314713,5509,5.582889080047607
1701837107.716635,5522,6.110233306884766
1701837107.8593836,5523,5.423087120056152
1701837110.280212,5536,5.335859775543213
1701837118.0727565,5580,4.985456466674805
1701837130.4204319,5648,5.555526256561279
1701837138.7891655,5694,3.2290289402008057
1701837146.6077168,5737,5.56821346282959
1701837147.7305546,5743,4.728703022003174
1701837154.5725048,5780,4.917998790740967
1701837164.50751,5835,7.346999645233154
1701837165.0576355,5838,5.732779502868652
1701837173.6832387,5886,5.258836269378662
1701837174.2171342,5889,5.412323474884033
1701837190.1682405,5978,5.322294235229492
1701837197.2397306,6014,5.5724921226501465
1701837213.1756976,6104,5.2955145835876465
1701837215.8950548,6119,5.760200023651123
1701837223.3554611,6161,5.460395812988281
1701837230.7747207,6202,5.06270170211792
1701837231.8334186,6208,5.549485206604004
1701837233.606772,6218,5.487975120544434
1701837241.0363493,6259,5.553529739379883
1701837244.44629,6278,5.0494608879089355
1701837244.5950098,6279,5.006899833679199
1701837245.5345736,6284,5.573770523071289
1701837246.8935988,6292,5.457350254058838
1701837249.0962818,6304,5.691918849945068
1701837255.9684358,6341,5.170912742614746
1701837258.1362891,6353,5.56415319442749
1701837285.7716887,6505,5.409754753112793
1701837289.893985,6528,4.190241813659668
1701837301.4807675,6593,5.521549224853516
1701837305.740885,6616,5.1956305503845215
1701837310.2819493,6641,4.911673069000244
1701837324.3424397,6718,5.043823719024658
1701837347.1107013,6845,5.075415134429932
1701837349.118841,6856,5.230611801147461
1701837352.8900752,6876,5.331737995147705
1701837353.0738518,6877,5.204320907592773
1701837355.6898599,6891,5.576392650604248
1701837360.9974558,6920,5.186556339263916
1701837363.838198,6936,5.468562126159668
1701837385.536634,7053,5.1324005126953125
1701837386.8323586,7060,5.099643707275391
1701837416.5071008,7224,5.436941146850586
1701837434.1032972,7319,5.338871479034424
1701837449.1505947,7402,5.032909393310547
1701837450.1021643,7408,4.80161190032959
1701837453.069521,7425,5.20188570022583
1701837453.9483767,7430,5.171779155731201
1701837460.3869076,7465,5.124390602111816
1701837473.2397394,7536,5.193746089935303
1701837501.2033153,7688,5.207241535186768
1701837502.2873054,7694,5.055596351623535
1701837535.1891472,7874,5.964648723602295
1701837539.9145977,7900,4.597605228424072
1701837541.6581478,7909,4.968149185180664
1701837543.1448574,7917,5.065206050872803
1701837543.3275213,7918,5.265070915222168
1701837543.7376974,7920,5.181394100189209
1701837545.7529516,7931,5.237210750579834
1701837547.7310126,7942,4.728551864624023
1701837549.3139863,7950,5.355852127075195
1701837550.0416267,7954,5.438033103942871
1701837551.869075,7964,5.456876754760742
1701837556.3382158,7988,5.111273765563965
1701837556.5216112,7989,5.423252105712891
1701837564.321895,8027,5.147831916809082
1701837565.2718954,8032,5.260200500488281
1701837578.704585,8106,5.2123517990112305
1701837588.94773,8162,5.083235740661621
1701837597.8722646,8210,5.063551425933838
1701837604.7587411,8247,5.143122673034668
1701837613.501428,8295,5.403827667236328
1701837619.9168746,8331,5.874699115753174
1701837626.696622,8368,5.326601028442383
1701837634.2738986,8409,5.043957233428955
1701837649.5491579,8493,5.482795238494873
1701837654.4237144,8520,5.985332489013672
1701837662.2812593,8564,5.985352516174316
1701837673.4140725,8625,5.767736434936523
1701837695.2479584,8747,5.293757915496826
1701837702.87661,8789,4.920814037322998
1701837704.3070061,8797,4.988358020782471
1701837704.8740754,8800,4.6736907958984375
